"Gene","CV","Avg_Correlation","Combined_Score"
"53832",1.11482824406321,0.163917049418883,0.182739356375676
"548596",1.22976368760095,0.148396009695607,0.182492024108537
"9721",1.06963368660571,0.170472429234713,0.182343052946957
"22989",1.16898087170158,0.155923806163463,0.182271946847993
"3381",1.29163462559414,0.140609025320855,0.18161548577546
"339855",1.4957330816713,0.121395272279344,0.181574924706709
"579",1.25979789159945,0.144109535384185,0.181548888836373
"222",1.40221639410718,0.129256217783082,0.181245187615725
"116154",1.1499332149572,0.157161506199091,0.180725236091036
"51440",1.2042636872193,0.149715084285431,0.180296439433922
"8618",1.22950000128189,0.146439098209508,0.180046871436309
"386757",1.11777352406141,0.160782121015304,0.179717998013345
"150244",1.04530202190081,0.171753571506514,0.179534355564445
"767811",1.26749907510907,0.141352623958084,0.179164320131111
"145270",1.32140310331118,0.135493899210761,0.179042058896832
"1113",1.58656534406631,0.112809997957996,0.178980433224347
"956",1.27800421376458,0.139887758670248,0.178777145034659
"79025",1.30485001317347,0.136663084935159,0.17832482817797
"56245",1.21392316524368,0.146744324549396,0.178136334938548
"7179",1.53698707997544,0.115794585241387,0.177974781447126
"3225",1.38429485861967,0.128509068947613,0.17789444343018
"11148",1.4310386394937,0.124306386242155,0.177887241848352
"130813",1.25562270046476,0.141569241530775,0.177757553353619
"4319",1.10378012996158,0.160970058714298,0.177675552327591
"3222",1.50291858188438,0.118202716370071,0.177649058861789
"117245",1.16053270150156,0.152917223541306,0.17746543854251
"84239",1.21386957162438,0.145732948998579,0.176900792372463
"340706",1.29740743662178,0.135942087874074,0.176372275757715
"85016",1.10105232539898,0.159983930809463,0.176150679044229
"9914",1.06508768124053,0.1652336532,0.17598832854969
"5655",1.26154292368447,0.139366906542483,0.175817334744464
"89872",1.45221147397933,0.120850277935111,0.175500160250959
"389384",1.41636669455104,0.123904878782691,0.175494743600187
"58495",1.11880949354551,0.156857140609055,0.175493258043813
"1588",1.26010357942962,0.13880434852807,0.174907856420617
"57111",1.12473862491846,0.155222528076033,0.174584772784605
"5251",1.2512055700405,0.13942224317891,0.174445887252994
"57116",1.14015202901379,0.152312740291435,0.17365967988793
"84553",1.0932378025329,0.158620525563636,0.173409954803803
"10886",1.41148722924956,0.122851522656189,0.173403355323075
"353299",1.15477517911099,0.150104463678465,0.173336908929658
"5816",1.20475722250563,0.143798813797444,0.173242659510214
"10551",1.19750503354,0.144474227427785,0.173008614561576
"81491",1.09686446967473,0.157507449259483,0.172764324801822
"8989",1.1487205834902,0.15036511953465,0.172727507848416
"400258",1.2212893973852,0.141393069392841,0.172681856513226
"146336",1.33633083451072,0.12918376318618,0.172632246063823
"56301",1.2781864049591,0.134688957544786,0.17215759443186
"90527",1.31435489616141,0.130914089000056,0.172067573853735
"4488",1.17422722814691,0.14646183464805,0.171979474128091
"91156",1.31086974660921,0.130751527199472,0.17139822132874
"118611",1.44642827637398,0.118440649798118,0.171315904940106
"3769",1.53778713577048,0.111380831671132,0.171280010115285
"401409",1.35487719671918,0.126355088812106,0.171195628520949
"2596",1.01794629524498,0.168132499108626,0.171149854577906
"1380",1.22147213618258,0.140014469137644,0.171023772714028
"131368",1.1538367101134,0.147896246519345,0.170648118522002
"340267",1.25590261935694,0.135686574602063,0.170409124454301
"3218",1.40214715495563,0.121527626741643,0.170399616084304
"26038",1.28712331741598,0.132376297840931,0.170384619624265
"55040",1.07085439208836,0.158782224111692,0.170032642075563
"90342",1.37251677153093,0.12374361281892,0.169840183963798
"132946",1.2755209626954,0.132743182445393,0.169316711863999
"3787",1.18528975634615,0.142602358528794,0.16902511479498
"10344",1.0638641134139,0.158483981624758,0.168605420601528
"3773",1.05350947824118,0.159789796530284,0.168340065170885
"25794",1.15886510666599,0.145227071083453,0.168298585221915
"9543",1.46851927107925,0.114234908864627,0.167756165097686
"55190",1.05767729291265,0.158559478178355,0.167704759645325
"8601",1.22665379734506,0.136655793999541,0.167629348638741
"55503",1.04830881789318,0.159865497558969,0.167588410767948
"4105",1.32555745867079,0.126323017488257,0.16744841803336
"3208",1.30180164316573,0.128597427674236,0.167408342653206
"51305",1.17909797108699,0.141829892243474,0.167231338183766
"127534",1.49014733544963,0.11217732817868,0.167160746683318
"652995",1.05202339013284,0.15829849563438,0.16653372003021
"2813",1.45786002805792,0.113991193528436,0.166183204595722
